Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.4
Sample Interval,0.0032
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Label,
TIME,CH1
-1.987e+00,0.0568
-1.984e+00,0.0568
-1.981e+00,0.0576
-1.978e+00,0.0572
-1.974e+00,0.0544
-1.971e+00,0.056
-1.968e+00,0.058
-1.965e+00,0.056
-1.962e+00,0.0572
-1.958e+00,0.0552
-1.955e+00,0.058
-1.952e+00,0.056
-1.949e+00,0.0564
-1.946e+00,0.0568
-1.942e+00,0.058
-1.939e+00,0.056
-1.936e+00,0.0572
-1.933e+00,0.0596
-1.930e+00,0.0552
-1.926e+00,0.0568
-1.923e+00,0.0584
-1.920e+00,0.0588
-1.917e+00,0.0568
-1.914e+00,0.056
-1.910e+00,0.0592
-1.907e+00,0.0576
-1.904e+00,0.056
-1.901e+00,0.058
-1.898e+00,0.0568
-1.894e+00,0.0588
-1.891e+00,0.0576
-1.888e+00,0.056
-1.885e+00,0.0564
-1.882e+00,0.0564
-1.878e+00,0.058
-1.875e+00,0.0564
-1.872e+00,0.0604
-1.869e+00,0.0556
-1.866e+00,0.0564
-1.862e+00,0.0568
-1.859e+00,0.054
-1.856e+00,0.0572
-1.853e+00,0.0568
-1.850e+00,0.054
-1.846e+00,0.0544
-1.843e+00,0.0548
-1.840e+00,0.056
-1.837e+00,0.0516
-1.834e+00,0.0584
-1.830e+00,0.0592
-1.827e+00,0.0712
-1.824e+00,0.0612
-1.821e+00,0.0616
-1.818e+00,0.0616
-1.814e+00,0.068
-1.811e+00,0.0676
-1.808e+00,0.0684
-1.805e+00,0.068
-1.802e+00,0.0676
-1.798e+00,0.0684
-1.795e+00,0.0668
-1.792e+00,0.0672
-1.789e+00,0.068
-1.786e+00,0.0668
-1.782e+00,0.0656
-1.779e+00,0.0676
-1.776e+00,0.0676
-1.773e+00,0.0668
-1.770e+00,0.0664
-1.766e+00,0.0656
-1.763e+00,0.0596
-1.760e+00,0.0552
-1.757e+00,0.0556
-1.754e+00,0.062
-1.750e+00,0.0624
-1.747e+00,0.0652
-1.744e+00,0.0656
-1.741e+00,0.0668
-1.738e+00,0.0648
-1.734e+00,0.0652
-1.731e+00,0.0648
-1.728e+00,0.064
-1.725e+00,0.0652
-1.722e+00,0.0652
-1.718e+00,0.062
-1.715e+00,0.0648
-1.712e+00,0.068
-1.709e+00,0.066
-1.706e+00,0.066
-1.702e+00,0.068
-1.699e+00,0.0668
-1.696e+00,0.0652
-1.693e+00,0.0648
-1.690e+00,0.0652
-1.686e+00,0.064
-1.683e+00,0.0676
-1.680e+00,0.062
-1.677e+00,0.066
-1.674e+00,0.0676
-1.670e+00,0.066
-1.667e+00,0.0672
-1.664e+00,0.0656
-1.661e+00,0.0644
-1.658e+00,0.064
-1.654e+00,0.0656
-1.651e+00,0.0684
-1.648e+00,0.064
-1.645e+00,0.0648
-1.642e+00,0.0644
-1.638e+00,0.064
-1.635e+00,0.0604
-1.632e+00,0.0644
-1.629e+00,0.0656
-1.626e+00,0.0644
-1.622e+00,0.0656
-1.619e+00,0.0652
-1.616e+00,0.0664
-1.613e+00,0.066
-1.610e+00,0.0648
-1.606e+00,0.0652
-1.603e+00,0.0656
-1.600e+00,0.0664
-1.597e+00,0.0652
-1.594e+00,0.0656
-1.590e+00,0.0672
-1.587e+00,0.066
-1.584e+00,0.0652
-1.581e+00,0.0656
-1.578e+00,0.0656
-1.574e+00,0.0624
-1.571e+00,0.0612
-1.568e+00,0.0656
-1.565e+00,0.066
-1.562e+00,0.0644
-1.558e+00,0.0644
-1.555e+00,0.0664
-1.552e+00,0.0648
-1.549e+00,0.0652
-1.546e+00,0.0656
-1.542e+00,0.0668
-1.539e+00,0.0652
-1.536e+00,0.0644
-1.533e+00,0.0656
-1.530e+00,0.066
-1.526e+00,0.0644
-1.523e+00,0.0656
-1.520e+00,0.0652
-1.517e+00,0.0648
-1.514e+00,0.0624
-1.510e+00,0.062
-1.507e+00,0.0604
-1.504e+00,0.0604
-1.501e+00,0.0648
-1.498e+00,0.0652
-1.494e+00,0.0668
-1.491e+00,0.0608
-1.488e+00,0.058
-1.485e+00,0.06
-1.482e+00,0.0636
-1.478e+00,0.0648
-1.475e+00,0.0652
-1.472e+00,0.0604
-1.469e+00,0.06
-1.466e+00,0.0616
-1.462e+00,0.0628
-1.459e+00,0.0612
-1.456e+00,0.0616
-1.453e+00,0.0596
-1.450e+00,0.0632
-1.446e+00,0.0612
-1.443e+00,0.0604
-1.440e+00,0.0612
-1.437e+00,0.0616
-1.434e+00,0.0676
-1.430e+00,0.0624
-1.427e+00,0.06
-1.424e+00,0.0616
-1.421e+00,0.0608
-1.418e+00,0.0608
-1.414e+00,0.0624
-1.411e+00,0.0656
-1.408e+00,0.0616
-1.405e+00,0.064
-1.402e+00,0.0672
-1.398e+00,0.0652
-1.395e+00,0.0672
-1.392e+00,0.0648
-1.389e+00,0.066
-1.386e+00,0.0664
-1.382e+00,0.0652
-1.379e+00,0.0652
-1.376e+00,0.066
-1.373e+00,0.0648
-1.370e+00,0.0664
-1.366e+00,0.0664
-1.363e+00,0.066
-1.360e+00,0.0652
-1.357e+00,0.062
-1.354e+00,0.0648
-1.350e+00,0.0664
-1.347e+00,0.066
-1.344e+00,0.0672
-1.341e+00,0.0664
-1.338e+00,0.0668
-1.334e+00,0.0652
-1.331e+00,0.064
-1.328e+00,0.0648
-1.325e+00,0.0656
-1.322e+00,0.0668
-1.318e+00,0.064
-1.315e+00,0.0628
-1.312e+00,0.0644
-1.309e+00,0.0652
-1.306e+00,0.0644
-1.302e+00,0.0616
-1.299e+00,0.0672
-1.296e+00,0.0664
-1.293e+00,0.0664
-1.290e+00,0.0688
-1.286e+00,0.0676
-1.283e+00,0.064
-1.280e+00,0.0668
-1.277e+00,0.0648
-1.274e+00,0.0644
-1.270e+00,0.0648
-1.267e+00,0.0632
-1.264e+00,0.0612
-1.261e+00,0.0616
-1.258e+00,0.0628
-1.254e+00,0.0612
-1.251e+00,0.0616
-1.248e+00,0.0604
-1.245e+00,0.062
-1.242e+00,0.0636
-1.238e+00,0.0632
-1.235e+00,0.0608
-1.232e+00,0.062
-1.229e+00,0.0612
-1.226e+00,0.0596
-1.222e+00,0.064
-1.219e+00,0.0612
-1.216e+00,0.0604
-1.213e+00,0.0596
-1.210e+00,0.0612
-1.206e+00,0.0612
-1.203e+00,0.06
-1.200e+00,0.0612
-1.197e+00,0.0588
-1.194e+00,0.0608
-1.190e+00,0.062
-1.187e+00,0.0612
-1.184e+00,0.06
-1.181e+00,0.0636
-1.178e+00,0.0616
-1.174e+00,0.0604
-1.171e+00,0.062
-1.168e+00,0.0612
-1.165e+00,0.0596
-1.162e+00,0.0616
-1.158e+00,0.0616
-1.155e+00,0.0624
-1.152e+00,0.0616
-1.149e+00,0.0608
-1.146e+00,0.062
-1.142e+00,0.0624
-1.139e+00,0.0588
-1.136e+00,0.064
-1.133e+00,0.062
-1.130e+00,0.0644
-1.126e+00,0.062
-1.123e+00,0.062
-1.120e+00,0.062
-1.117e+00,0.0624
-1.114e+00,0.0612
-1.110e+00,0.0624
-1.107e+00,0.0608
-1.104e+00,0.0608
-1.101e+00,0.0604
-1.098e+00,0.0624
-1.094e+00,0.0616
-1.091e+00,0.0596
-1.088e+00,0.0624
-1.085e+00,0.0616
-1.082e+00,0.0644
-1.078e+00,0.06
-1.075e+00,0.0604
-1.072e+00,0.0596
-1.069e+00,0.0636
-1.066e+00,0.0604
-1.062e+00,0.0656
-1.059e+00,0.0676
-1.056e+00,0.0664
-1.053e+00,0.0636
-1.050e+00,0.0656
-1.046e+00,0.0676
-1.043e+00,0.0612
-1.040e+00,0.0608
-1.037e+00,0.0612
-1.034e+00,0.0624
-1.030e+00,0.0624
-1.027e+00,0.0604
-1.024e+00,0.0628
-1.021e+00,0.0608
-1.018e+00,0.062
-1.014e+00,0.0636
-1.011e+00,0.0628
-1.008e+00,0.0608
-1.005e+00,0.0604
-1.002e+00,0.0616
-9.984e-01,0.0616
-9.952e-01,0.0604
-9.920e-01,0.0608
-9.888e-01,0.064
-9.856e-01,0.0604
-9.824e-01,0.062
-9.792e-01,0.0584
-9.760e-01,0.0628
-9.728e-01,0.0604
-9.696e-01,0.0664
-9.664e-01,0.0624
-9.632e-01,0.0628
-9.600e-01,0.0608
-9.568e-01,0.0632
-9.536e-01,0.0612
-9.504e-01,0.0612
-9.472e-01,0.0624
-9.440e-01,0.0624
-9.408e-01,0.0612
-9.376e-01,0.0628
-9.344e-01,0.0616
-9.312e-01,0.0628
-9.280e-01,0.0612
-9.248e-01,0.0596
-9.216e-01,0.0612
-9.184e-01,0.062
-9.152e-01,0.0624
-9.120e-01,0.0596
-9.088e-01,0.0604
-9.056e-01,0.062
-9.024e-01,0.0628
-8.992e-01,0.0608
-8.960e-01,0.0624
-8.928e-01,0.0612
-8.896e-01,0.062
-8.864e-01,0.0612
-8.832e-01,0.0608
-8.800e-01,0.0612
-8.768e-01,0.0644
-8.736e-01,0.064
-8.704e-01,0.0648
-8.672e-01,0.0592
-8.640e-01,0.0644
-8.608e-01,0.0672
-8.576e-01,0.066
-8.544e-01,0.0672
-8.512e-01,0.0692
-8.480e-01,0.064
-8.448e-01,0.0612
-8.416e-01,0.0636
-8.384e-01,0.0628
-8.352e-01,0.06
-8.320e-01,0.0608
-8.288e-01,0.0604
-8.256e-01,0.062
-8.224e-01,0.0632
-8.192e-01,0.0628
-8.160e-01,0.064
-8.128e-01,0.062
-8.096e-01,0.0604
-8.064e-01,0.0604
-8.032e-01,0.0608
-8.000e-01,0.0616
-7.968e-01,0.0612
-7.936e-01,0.0624
-7.904e-01,0.0632
-7.872e-01,0.0608
-7.840e-01,0.0592
-7.808e-01,0.0632
-7.776e-01,0.066
-7.744e-01,0.0612
-7.712e-01,0.06
-7.680e-01,0.0624
-7.648e-01,0.0608
-7.616e-01,0.0608
-7.584e-01,0.0608
-7.552e-01,0.0612
-7.520e-01,0.0684
-7.488e-01,0.0612
-7.456e-01,0.064
-7.424e-01,0.0596
-7.392e-01,0.0616
-7.360e-01,0.0624
-7.328e-01,0.0624
-7.296e-01,0.0644
-7.264e-01,0.0668
-7.232e-01,0.0664
-7.200e-01,0.0664
-7.168e-01,0.0616
-7.136e-01,0.0652
-7.104e-01,0.0708
-7.072e-01,0.0624
-7.040e-01,0.0636
-7.008e-01,0.062
-6.976e-01,0.0612
-6.944e-01,0.0612
-6.912e-01,0.0628
-6.880e-01,0.0604
-6.848e-01,0.0616
-6.816e-01,0.0636
-6.784e-01,0.0632
-6.752e-01,0.0632
-6.720e-01,0.0624
-6.688e-01,0.0628
-6.656e-01,0.0644
-6.624e-01,0.06
-6.592e-01,0.062
-6.560e-01,0.0604
-6.528e-01,0.0624
-6.496e-01,0.0624
-6.464e-01,0.0612
-6.432e-01,0.0628
-6.400e-01,0.0616
-6.368e-01,0.0616
-6.336e-01,0.0612
-6.304e-01,0.0624
-6.272e-01,0.0628
-6.240e-01,0.0612
-6.208e-01,0.0632
-6.176e-01,0.0628
-6.144e-01,0.0628
-6.112e-01,0.0616
-6.080e-01,0.0628
-6.048e-01,0.062
-6.016e-01,0.0648
-5.984e-01,0.0612
-5.952e-01,0.0608
-5.920e-01,0.0596
-5.888e-01,0.0616
-5.856e-01,0.0632
-5.824e-01,0.0604
-5.792e-01,0.0628
-5.760e-01,0.0608
-5.728e-01,0.0652
-5.696e-01,0.066
-5.664e-01,0.0664
-5.632e-01,0.0656
-5.600e-01,0.0672
-5.568e-01,0.0652
-5.536e-01,0.062
-5.504e-01,0.0608
-5.472e-01,0.0612
-5.440e-01,0.0612
-5.408e-01,0.0624
-5.376e-01,0.0612
-5.344e-01,0.0616
-5.312e-01,0.062
-5.280e-01,0.0624
-5.248e-01,0.0644
-5.216e-01,0.0624
-5.184e-01,0.06
-5.152e-01,0.0616
-5.120e-01,0.0636
-5.088e-01,0.0648
-5.056e-01,0.0608
-5.024e-01,0.0632
-4.992e-01,0.0608
-4.960e-01,0.0664
-4.928e-01,0.0656
-4.896e-01,0.0636
-4.864e-01,0.0656
-4.832e-01,0.0664
-4.800e-01,0.066
-4.768e-01,0.0612
-4.736e-01,0.064
-4.704e-01,0.0628
-4.672e-01,0.0604
-4.640e-01,0.062
-4.608e-01,0.0624
-4.576e-01,0.062
-4.544e-01,0.0624
-4.512e-01,0.0632
-4.480e-01,0.0588
-4.448e-01,0.062
-4.416e-01,0.0656
-4.384e-01,0.0612
-4.352e-01,0.0632
-4.320e-01,0.0608
-4.288e-01,0.0616
-4.256e-01,0.0632
-4.224e-01,0.0588
-4.192e-01,0.0604
-4.160e-01,0.0612
-4.128e-01,0.0628
-4.096e-01,0.062
-4.064e-01,0.062
-4.032e-01,0.0608
-4.000e-01,0.0616
-3.968e-01,0.0632
-3.936e-01,0.0628
-3.904e-01,0.0616
-3.872e-01,0.064
-3.840e-01,0.0608
-3.808e-01,0.062
-3.776e-01,0.0624
-3.744e-01,0.0612
-3.712e-01,0.0592
-3.680e-01,0.06
-3.648e-01,0.0624
-3.616e-01,0.0632
-3.584e-01,0.0616
-3.552e-01,0.062
-3.520e-01,0.062
-3.488e-01,0.0604
-3.456e-01,0.0632
-3.424e-01,0.0632
-3.392e-01,0.0624
-3.360e-01,0.0668
-3.328e-01,0.0668
-3.296e-01,0.064
-3.264e-01,0.0672
-3.232e-01,0.0648
-3.200e-01,0.066
-3.168e-01,0.0628
-3.136e-01,0.0644
-3.104e-01,0.062
-3.072e-01,0.0616
-3.040e-01,0.062
-3.008e-01,0.06
-2.976e-01,0.0632
-2.944e-01,0.0596
-2.912e-01,0.062
-2.880e-01,0.0584
-2.848e-01,0.062
-2.816e-01,0.062
-2.784e-01,0.0588
-2.752e-01,0.0628
-2.720e-01,0.062
-2.688e-01,0.0632
-2.656e-01,0.0624
-2.624e-01,0.066
-2.592e-01,0.066
-2.560e-01,0.066
-2.528e-01,0.0632
-2.496e-01,0.0668
-2.464e-01,0.0672
-2.432e-01,0.0636
-2.400e-01,0.0664
-2.368e-01,0.0652
-2.336e-01,0.0668
-2.304e-01,0.0668
-2.272e-01,0.064
-2.240e-01,0.0656
-2.208e-01,0.0616
-2.176e-01,0.0672
-2.144e-01,0.0668
-2.112e-01,0.0656
-2.080e-01,0.0664
-2.048e-01,0.0652
-2.016e-01,0.0632
-1.984e-01,0.0608
-1.952e-01,0.0652
-1.920e-01,0.0664
-1.888e-01,0.0648
-1.856e-01,0.066
-1.824e-01,0.066
-1.792e-01,0.0656
-1.760e-01,0.0656
-1.728e-01,0.0664
-1.696e-01,0.0672
-1.664e-01,0.0652
-1.632e-01,0.0656
-1.600e-01,0.0632
-1.568e-01,0.068
-1.536e-01,0.0648
-1.504e-01,0.0656
-1.472e-01,0.0672
-1.440e-01,0.0664
-1.408e-01,0.0652
-1.376e-01,0.066
-1.344e-01,0.0596
-1.312e-01,0.0656
-1.280e-01,0.0672
-1.248e-01,0.066
-1.216e-01,0.064
-1.184e-01,0.0656
-1.152e-01,0.0656
-1.120e-01,0.0604
-1.088e-01,0.0648
-1.056e-01,0.0664
-1.024e-01,0.0684
-9.920e-02,0.0668
-9.600e-02,0.0652
-9.280e-02,0.0668
-8.960e-02,0.0664
-8.640e-02,0.0644
-8.320e-02,0.0656
-8.000e-02,0.066
-7.680e-02,0.0672
-7.360e-02,0.0664
-7.040e-02,0.0628
-6.720e-02,0.0528
-6.400e-02,0.0464
-6.080e-02,0.0476
-5.760e-02,0.0484
-5.440e-02,0.0468
-5.120e-02,0.0484
-4.800e-02,0.0468
-4.480e-02,0.0464
-4.160e-02,0.05
-3.840e-02,0.0508
-3.520e-02,0.0472
-3.200e-02,0.0464
-2.880e-02,0.0468
-2.560e-02,0.0468
-2.240e-02,0.0468
-1.920e-02,0.0464
-1.600e-02,0.0464
-1.280e-02,0.0476
-9.600e-03,0.0476
-6.400e-03,0.0504
-3.200e-03,0.0464
5.850e-14,0.0456
3.200e-03,0.0452
6.400e-03,0.0464
9.600e-03,0.0472
1.280e-02,0.046
1.600e-02,0.048
1.920e-02,0.0468
2.240e-02,0.046
2.560e-02,0.0476
2.880e-02,0.0456
3.200e-02,0.0472
3.520e-02,0.048
3.840e-02,0.0468
4.160e-02,0.05
4.480e-02,0.0464
4.800e-02,0.0472
5.120e-02,0.0472
5.440e-02,0.0472
5.760e-02,0.048
6.080e-02,0.0468
6.400e-02,0.0464
6.720e-02,0.0472
7.040e-02,0.0468
7.360e-02,0.0468
7.680e-02,0.0468
8.000e-02,0.0472
8.320e-02,0.0448
8.640e-02,0.046
8.960e-02,0.0492
9.280e-02,0.048
9.600e-02,0.0484
9.920e-02,0.0476
1.024e-01,0.0464
1.056e-01,0.0524
1.088e-01,0.0484
1.120e-01,0.048
1.152e-01,0.0464
1.184e-01,0.0476
1.216e-01,0.048
1.248e-01,0.0488
1.280e-01,0.0484
1.312e-01,0.0476
1.344e-01,0.0488
1.376e-01,0.0496
1.408e-01,0.0484
1.440e-01,0.0468
1.472e-01,0.05
1.504e-01,0.0476
1.536e-01,0.0476
1.568e-01,0.0476
1.600e-01,0.0452
1.632e-01,0.0468
1.664e-01,0.0472
1.696e-01,0.0468
1.728e-01,0.0436
1.760e-01,0.0464
1.792e-01,0.0476
1.824e-01,0.05
1.856e-01,0.05
1.888e-01,0.0464
1.920e-01,0.0444
1.952e-01,0.0476
1.984e-01,0.0464
2.016e-01,0.0484
2.048e-01,0.0456
2.080e-01,0.0464
2.112e-01,0.0468
2.144e-01,0.0456
2.176e-01,0.0468
2.208e-01,0.0468
2.240e-01,0.0464
2.272e-01,0.0468
