Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,1
Sample Interval,0.008
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-4.960e+00,0.0544
-4.952e+00,0.06
-4.944e+00,0.0568
-4.936e+00,0.0576
-4.928e+00,0.06
-4.920e+00,0.0592
-4.912e+00,0.0584
-4.904e+00,0.0568
-4.896e+00,0.0568
-4.888e+00,0.0568
-4.880e+00,0.0576
-4.872e+00,0.056
-4.864e+00,0.0568
-4.856e+00,0.0584
-4.848e+00,0.0552
-4.840e+00,0.0584
-4.832e+00,0.0584
-4.824e+00,0.0576
-4.816e+00,0.056
-4.808e+00,0.0568
-4.800e+00,0.0608
-4.792e+00,0.064
-4.784e+00,0.06
-4.776e+00,0.0696
-4.768e+00,0.0672
-4.760e+00,0.068
-4.752e+00,0.0688
-4.744e+00,0.0696
-4.736e+00,0.0696
-4.728e+00,0.0704
-4.720e+00,0.0704
-4.712e+00,0.0688
-4.704e+00,0.0664
-4.696e+00,0.068
-4.688e+00,0.0672
-4.680e+00,0.0704
-4.672e+00,0.068
-4.664e+00,0.0672
-4.656e+00,0.0696
-4.648e+00,0.0696
-4.640e+00,0.068
-4.632e+00,0.0696
-4.624e+00,0.0712
-4.616e+00,0.068
-4.608e+00,0.0592
-4.600e+00,0.0608
-4.592e+00,0.0656
-4.584e+00,0.0664
-4.576e+00,0.0648
-4.568e+00,0.0672
-4.560e+00,0.064
-4.552e+00,0.0664
-4.544e+00,0.0664
-4.536e+00,0.0656
-4.528e+00,0.0672
-4.520e+00,0.0664
-4.512e+00,0.0664
-4.504e+00,0.0688
-4.496e+00,0.0656
-4.488e+00,0.0656
-4.480e+00,0.0664
-4.472e+00,0.068
-4.464e+00,0.0656
-4.456e+00,0.068
-4.448e+00,0.0664
-4.440e+00,0.0664
-4.432e+00,0.0648
-4.424e+00,0.0664
-4.416e+00,0.0656
-4.408e+00,0.064
-4.400e+00,0.0656
-4.392e+00,0.0664
-4.384e+00,0.0664
-4.376e+00,0.0656
-4.368e+00,0.0656
-4.360e+00,0.0656
-4.352e+00,0.0624
-4.344e+00,0.0664
-4.336e+00,0.0616
-4.328e+00,0.0672
-4.320e+00,0.0616
-4.312e+00,0.0624
-4.304e+00,0.0624
-4.296e+00,0.0624
-4.288e+00,0.0632
-4.280e+00,0.0656
-4.272e+00,0.0624
-4.264e+00,0.0616
-4.256e+00,0.06
-4.248e+00,0.0608
-4.240e+00,0.0616
-4.232e+00,0.0608
-4.224e+00,0.064
-4.216e+00,0.0672
-4.208e+00,0.0672
-4.200e+00,0.068
-4.192e+00,0.064
-4.184e+00,0.0664
-4.176e+00,0.0664
-4.168e+00,0.0648
-4.160e+00,0.0688
-4.152e+00,0.0664
-4.144e+00,0.0664
-4.136e+00,0.0664
-4.128e+00,0.0672
-4.120e+00,0.06
-4.112e+00,0.0672
-4.104e+00,0.068
-4.096e+00,0.0688
-4.088e+00,0.0664
-4.080e+00,0.0624
-4.072e+00,0.06
-4.064e+00,0.0648
-4.056e+00,0.0616
-4.048e+00,0.0648
-4.040e+00,0.0656
-4.032e+00,0.0656
-4.024e+00,0.0648
-4.016e+00,0.068
-4.008e+00,0.0648
-4.000e+00,0.0672
-3.992e+00,0.0624
-3.984e+00,0.0632
-3.976e+00,0.0624
-3.968e+00,0.0632
-3.960e+00,0.064
-3.952e+00,0.064
-3.944e+00,0.0624
-3.936e+00,0.0648
-3.928e+00,0.06
-3.920e+00,0.0648
-3.912e+00,0.0704
-3.904e+00,0.0624
-3.896e+00,0.0696
-3.888e+00,0.0632
-3.880e+00,0.06
-3.872e+00,0.0616
-3.864e+00,0.0608
-3.856e+00,0.0624
-3.848e+00,0.0608
-3.840e+00,0.0632
-3.832e+00,0.06
-3.824e+00,0.0472
-3.816e+00,0.0496
-3.808e+00,0.0488
-3.800e+00,0.048
-3.792e+00,0.048
-3.784e+00,0.0488
-3.776e+00,0.0472
-3.768e+00,0.0488
-3.760e+00,0.0472
-3.752e+00,0.0488
-3.744e+00,0.048
-3.736e+00,0.0464
-3.728e+00,0.0464
-3.720e+00,0.048
-3.712e+00,0.0472
-3.704e+00,0.048
-3.696e+00,0.0464
-3.688e+00,0.0488
-3.680e+00,0.0472
-3.672e+00,0.0472
-3.664e+00,0.0488
-3.656e+00,0.0472
-3.648e+00,0.0456
-3.640e+00,0.0472
-3.632e+00,0.0488
-3.624e+00,0.0464
-3.616e+00,0.0464
-3.608e+00,0.048
-3.600e+00,0.0472
-3.592e+00,0.0488
-3.584e+00,0.048
-3.576e+00,0.0464
-3.568e+00,0.0488
-3.560e+00,0.0496
-3.552e+00,0.0488
-3.544e+00,0.0472
-3.536e+00,0.0464
-3.528e+00,0.048
-3.520e+00,0.0488
-3.512e+00,0.0464
-3.504e+00,0.0488
-3.496e+00,0.048
-3.488e+00,0.0488
-3.480e+00,0.0488
-3.472e+00,0.044
-3.464e+00,0.0488
-3.456e+00,0.0496
-3.448e+00,0.0488
-3.440e+00,0.048
-3.432e+00,0.048
-3.424e+00,0.0488
-3.416e+00,0.0456
-3.408e+00,0.0488
-3.400e+00,0.0488
-3.392e+00,0.048
-3.384e+00,0.0504
-3.376e+00,0.0464
-3.368e+00,0.048
-3.360e+00,0.0488
-3.352e+00,0.0488
-3.344e+00,0.0504
-3.336e+00,0.0464
-3.328e+00,0.0496
-3.320e+00,0.0512
-3.312e+00,0.0584
-3.304e+00,0.0584
-3.296e+00,0.0568
-3.288e+00,0.0472
-3.280e+00,0.0496
-3.272e+00,0.0464
-3.264e+00,0.0512
-3.256e+00,0.0568
-3.248e+00,0.0584
-3.240e+00,0.0576
-3.232e+00,0.0472
-3.224e+00,0.048
-3.216e+00,0.0472
-3.208e+00,0.052
-3.200e+00,0.0576
-3.192e+00,0.0576
-3.184e+00,0.0568
-3.176e+00,0.0464
-3.168e+00,0.0464
-3.160e+00,0.048
-3.152e+00,0.0528
-3.144e+00,0.0544
-3.136e+00,0.0592
-3.128e+00,0.0576
-3.120e+00,0.0472
-3.112e+00,0.048
-3.104e+00,0.0488
-3.096e+00,0.0496
-3.088e+00,0.0544
-3.080e+00,0.0592
-3.072e+00,0.0592
-3.064e+00,0.0512
-3.056e+00,0.0472
-3.048e+00,0.048
-3.040e+00,0.0504
-3.032e+00,0.0544
-3.024e+00,0.0584
-3.016e+00,0.0592
-3.008e+00,0.052
-3.000e+00,0.0464
-2.992e+00,0.048
-2.984e+00,0.0512
-2.976e+00,0.0544
-2.968e+00,0.06
-2.960e+00,0.0568
-2.952e+00,0.0544
-2.944e+00,0.0504
-2.936e+00,0.0472
-2.928e+00,0.048
-2.920e+00,0.052
-2.912e+00,0.0608
-2.904e+00,0.0576
-2.896e+00,0.0552
-2.888e+00,0.0472
-2.880e+00,0.048
-2.872e+00,0.048
-2.864e+00,0.052
-2.856e+00,0.0584
-2.848e+00,0.0592
-2.840e+00,0.0536
-2.832e+00,0.0488
-2.824e+00,0.0456
-2.816e+00,0.0488
-2.808e+00,0.0488
-2.800e+00,0.048
-2.792e+00,0.048
-2.784e+00,0.0472
-2.776e+00,0.048
-2.768e+00,0.048
-2.760e+00,0.0496
-2.752e+00,0.048
-2.744e+00,0.0472
-2.736e+00,0.0488
-2.728e+00,0.0496
-2.720e+00,0.0472
-2.712e+00,0.0472
-2.704e+00,0.0504
-2.696e+00,0.0472
-2.688e+00,0.0464
-2.680e+00,0.048
-2.672e+00,0.048
-2.664e+00,0.0488
-2.656e+00,0.0464
-2.648e+00,0.0488
-2.640e+00,0.0488
-2.632e+00,0.0472
-2.624e+00,0.0488
-2.616e+00,0.0488
-2.608e+00,0.0472
-2.600e+00,0.048
-2.592e+00,0.0496
-2.584e+00,0.0512
-2.576e+00,0.0488
-2.568e+00,0.0472
-2.560e+00,0.0472
-2.552e+00,0.0488
-2.544e+00,0.0488
-2.536e+00,0.048
-2.528e+00,0.0472
-2.520e+00,0.0472
-2.512e+00,0.0512
-2.504e+00,0.0488
-2.496e+00,0.0496
-2.488e+00,0.048
-2.480e+00,0.0464
-2.472e+00,0.0496
-2.464e+00,0.048
-2.456e+00,0.0496
-2.448e+00,0.0488
-2.440e+00,0.0448
-2.432e+00,0.0472
-2.424e+00,0.0488
-2.416e+00,0.0496
-2.408e+00,0.0472
-2.400e+00,0.0496
-2.392e+00,0.048
-2.384e+00,0.0488
-2.376e+00,0.0488
-2.368e+00,0.0488
-2.360e+00,0.0472
-2.352e+00,0.0488
-2.344e+00,0.0472
-2.336e+00,0.0472
-2.328e+00,0.0496
-2.320e+00,0.0608
-2.312e+00,0.0632
-2.304e+00,0.0672
-2.296e+00,0.0608
-2.288e+00,0.0632
-2.280e+00,0.0648
-2.272e+00,0.0632
-2.264e+00,0.064
-2.256e+00,0.0624
-2.248e+00,0.0624
-2.240e+00,0.0616
-2.232e+00,0.0632
-2.224e+00,0.0616
-2.216e+00,0.0624
-2.208e+00,0.0632
-2.200e+00,0.0688
-2.192e+00,0.0632
-2.184e+00,0.0648
-2.176e+00,0.0624
-2.168e+00,0.0632
-2.160e+00,0.064
-2.152e+00,0.0656
-2.144e+00,0.0616
-2.136e+00,0.06
-2.128e+00,0.0632
-2.120e+00,0.0616
-2.112e+00,0.064
-2.104e+00,0.0616
-2.096e+00,0.0648
-2.088e+00,0.0664
-2.080e+00,0.0648
-2.072e+00,0.0632
-2.064e+00,0.0632
-2.056e+00,0.0616
-2.048e+00,0.0648
-2.040e+00,0.0616
-2.032e+00,0.0648
-2.024e+00,0.0616
-2.016e+00,0.0632
-2.008e+00,0.0656
-2.000e+00,0.0496
-1.992e+00,0.048
-1.984e+00,0.0488
-1.976e+00,0.0488
-1.968e+00,0.0496
-1.960e+00,0.0496
-1.952e+00,0.048
-1.944e+00,0.0496
-1.936e+00,0.0488
-1.928e+00,0.0488
-1.920e+00,0.048
-1.912e+00,0.0504
-1.904e+00,0.0504
-1.896e+00,0.0488
-1.888e+00,0.0496
-1.880e+00,0.0464
-1.872e+00,0.048
-1.864e+00,0.0496
-1.856e+00,0.0488
-1.848e+00,0.0504
-1.840e+00,0.0496
-1.832e+00,0.0488
-1.824e+00,0.0488
-1.816e+00,0.0512
-1.808e+00,0.0488
-1.800e+00,0.0488
-1.792e+00,0.048
-1.784e+00,0.0472
-1.776e+00,0.0472
-1.768e+00,0.0504
-1.760e+00,0.048
-1.752e+00,0.0464
-1.744e+00,0.0496
-1.736e+00,0.0472
-1.728e+00,0.048
-1.720e+00,0.0488
-1.712e+00,0.048
-1.704e+00,0.0496
-1.696e+00,0.048
-1.688e+00,0.048
-1.680e+00,0.048
-1.672e+00,0.048
-1.664e+00,0.0488
-1.656e+00,0.048
-1.648e+00,0.0504
-1.640e+00,0.0504
-1.632e+00,0.048
-1.624e+00,0.0496
-1.616e+00,0.0488
-1.608e+00,0.048
-1.600e+00,0.0488
-1.592e+00,0.0464
-1.584e+00,0.0496
-1.576e+00,0.0464
-1.568e+00,0.0464
-1.560e+00,0.0448
-1.552e+00,0.0448
-1.544e+00,0.0496
-1.536e+00,0.0488
-1.528e+00,0.0504
-1.520e+00,0.0496
-1.512e+00,0.0488
-1.504e+00,0.0496
-1.496e+00,0.0536
-1.488e+00,0.0608
-1.480e+00,0.0592
-1.472e+00,0.0568
-1.464e+00,0.048
-1.456e+00,0.048
-1.448e+00,0.0504
-1.440e+00,0.0528
-1.432e+00,0.0592
-1.424e+00,0.0576
-1.416e+00,0.056
-1.408e+00,0.0472
-1.400e+00,0.0472
-1.392e+00,0.048
-1.384e+00,0.0536
-1.376e+00,0.0568
-1.368e+00,0.0568
-1.360e+00,0.0552
-1.352e+00,0.0512
-1.344e+00,0.0496
-1.336e+00,0.0488
-1.328e+00,0.0496
-1.320e+00,0.0592
-1.312e+00,0.0576
-1.304e+00,0.0584
-1.296e+00,0.0488
-1.288e+00,0.0496
-1.280e+00,0.048
-1.272e+00,0.0512
-1.264e+00,0.0576
-1.256e+00,0.0568
-1.248e+00,0.0568
-1.240e+00,0.0488
-1.232e+00,0.0472
-1.224e+00,0.048
-1.216e+00,0.0496
-1.208e+00,0.0616
-1.200e+00,0.0576
-1.192e+00,0.0568
-1.184e+00,0.0496
-1.176e+00,0.048
-1.168e+00,0.0488
-1.160e+00,0.052
-1.152e+00,0.0576
-1.144e+00,0.0568
-1.136e+00,0.0568
-1.128e+00,0.048
-1.120e+00,0.0496
-1.112e+00,0.0496
-1.104e+00,0.0528
-1.096e+00,0.0576
-1.088e+00,0.0576
-1.080e+00,0.0576
-1.072e+00,0.0496
-1.064e+00,0.0504
-1.056e+00,0.0504
-1.048e+00,0.052
-1.040e+00,0.0576
-1.032e+00,0.0576
-1.024e+00,0.0584
-1.016e+00,0.048
-1.008e+00,0.0504
-1.000e+00,0.0488
-9.920e-01,0.0496
-9.840e-01,0.0472
-9.760e-01,0.048
-9.680e-01,0.0488
-9.600e-01,0.0472
-9.520e-01,0.0464
-9.440e-01,0.0464
-9.360e-01,0.048
-9.280e-01,0.0496
-9.200e-01,0.048
-9.120e-01,0.048
-9.040e-01,0.0496
-8.960e-01,0.0496
-8.880e-01,0.0472
-8.800e-01,0.0488
-8.720e-01,0.048
-8.640e-01,0.0496
-8.560e-01,0.0496
-8.480e-01,0.0464
-8.400e-01,0.0504
-8.320e-01,0.0488
-8.240e-01,0.0488
-8.160e-01,0.048
-8.080e-01,0.0496
-8.000e-01,0.0504
-7.920e-01,0.0448
-7.840e-01,0.0488
-7.760e-01,0.0488
-7.680e-01,0.0472
-7.600e-01,0.0488
-7.520e-01,0.0504
-7.440e-01,0.0496
-7.360e-01,0.048
-7.280e-01,0.048
-7.200e-01,0.0488
-7.120e-01,0.048
-7.040e-01,0.0488
-6.960e-01,0.0472
-6.880e-01,0.0488
-6.800e-01,0.0496
-6.720e-01,0.048
-6.640e-01,0.0472
-6.560e-01,0.048
-6.480e-01,0.0472
-6.400e-01,0.048
-6.320e-01,0.0512
-6.240e-01,0.0496
-6.160e-01,0.0472
-6.080e-01,0.0464
-6.000e-01,0.048
-5.920e-01,0.0456
-5.840e-01,0.0496
-5.760e-01,0.048
-5.680e-01,0.0464
-5.600e-01,0.048
-5.520e-01,0.048
-5.440e-01,0.0472
-5.360e-01,0.0488
-5.280e-01,0.048
-5.200e-01,0.0472
-5.120e-01,0.0504
-5.040e-01,0.064
-4.960e-01,0.0616
-4.880e-01,0.064
-4.800e-01,0.0632
-4.720e-01,0.0616
-4.640e-01,0.0616
-4.560e-01,0.0728
-4.480e-01,0.0632
-4.400e-01,0.0632
-4.320e-01,0.0648
-4.240e-01,0.0632
-4.160e-01,0.0656
-4.080e-01,0.0632
-4.000e-01,0.0632
-3.920e-01,0.0632
-3.840e-01,0.0632
-3.760e-01,0.0632
-3.680e-01,0.0616
-3.600e-01,0.0632
-3.520e-01,0.0688
-3.440e-01,0.0664
-3.360e-01,0.0728
-3.280e-01,0.0624
-3.200e-01,0.0632
-3.120e-01,0.0648
-3.040e-01,0.0648
-2.960e-01,0.0632
-2.880e-01,0.0656
-2.800e-01,0.0632
-2.720e-01,0.0616
-2.640e-01,0.0624
-2.560e-01,0.0616
-2.480e-01,0.0696
-2.400e-01,0.064
-2.320e-01,0.0648
-2.240e-01,0.0624
-2.160e-01,0.064
-2.080e-01,0.0624
-2.000e-01,0.0624
-1.920e-01,0.06
-1.840e-01,0.0608
-1.760e-01,0.064
-1.680e-01,0.064
-1.600e-01,0.0632
-1.520e-01,0.0624
-1.440e-01,0.0672
-1.360e-01,0.0632
-1.280e-01,0.0712
-1.200e-01,0.0632
-1.120e-01,0.0624
-1.040e-01,0.0624
-9.600e-02,0.0632
-8.800e-02,0.0648
-8.000e-02,0.0624
-7.200e-02,0.0648
-6.400e-02,0.0648
-5.600e-02,0.0624
-4.800e-02,0.064
-4.000e-02,0.072
-3.200e-02,0.0624
-2.400e-02,0.0632
-1.600e-02,0.0496
-8.000e-03,0.0472
7.050e-15,0.048
8.000e-03,0.048
1.600e-02,0.0496
2.400e-02,0.0472
3.200e-02,0.0496
4.000e-02,0.0472
4.800e-02,0.048
5.600e-02,0.048
6.400e-02,0.0488
7.200e-02,0.048
8.000e-02,0.0504
8.800e-02,0.0504
9.600e-02,0.0496
1.040e-01,0.0504
1.120e-01,0.048
1.200e-01,0.0488
1.280e-01,0.0496
1.360e-01,0.048
1.440e-01,0.0488
1.520e-01,0.048
1.600e-01,0.048
1.680e-01,0.0472
1.760e-01,0.0488
1.840e-01,0.048
1.920e-01,0.048
2.000e-01,0.0488
2.080e-01,0.0504
2.160e-01,0.048
2.240e-01,0.0488
2.320e-01,0.048
2.400e-01,0.048
2.480e-01,0.0504
2.560e-01,0.0488
2.640e-01,0.0488
2.720e-01,0.048
2.800e-01,0.0488
2.880e-01,0.048
2.960e-01,0.0472
3.040e-01,0.048
3.120e-01,0.0472
3.200e-01,0.0464
3.280e-01,0.0472
3.360e-01,0.0504
3.440e-01,0.048
3.520e-01,0.0472
3.600e-01,0.0496
3.680e-01,0.0488
3.760e-01,0.0472
3.840e-01,0.0504
3.920e-01,0.0504
4.000e-01,0.0504
4.080e-01,0.0504
4.160e-01,0.0488
4.240e-01,0.0488
4.320e-01,0.0496
4.400e-01,0.0464
4.480e-01,0.0488
4.560e-01,0.0472
4.640e-01,0.048
4.720e-01,0.048
4.800e-01,0.0512
4.880e-01,0.0584
4.960e-01,0.0552
5.040e-01,0.0488
5.120e-01,0.0496
5.200e-01,0.048
5.280e-01,0.0512
5.360e-01,0.0592
5.440e-01,0.0584
5.520e-01,0.056
5.600e-01,0.048
5.680e-01,0.0464
5.760e-01,0.0488
5.840e-01,0.0496
